625, 75.87, 80.96, 105.32, 93.37
626, 76.3, 80.8, 105.64, 94.08
627, 75.91, 81.65, 105.32, 93.36
628, 76.17, 81.33, 105.65, 94.09
629, 76.03, 81.26, 106.31, 94.18
630, 76.05, 81.35, 106.41, 94.37
631, 76.12, 81.21, 106.13, 93.48
632, 76.31, 81.28, 105.7, 94.42
633, 76.27, 81.27, 106.7, 95.08
634, 76.16, 81.54, 106.65, 94.62
635, 76.01, 81.28, 105.89, 93.91
636, 76.68, 81.29, 106.41, 93.61
637, 75.98, 81.77, 105.56, 93.16
638, 76.21, 81.67, 105.77, 93.74
639, 76.2, 81.81, 106.57, 94.41
