297,93.2,92.96,98.63,94.11,,,,,,
298,92.94,92.92,98.21,93.87,,,,,,
299,93.04,93.17,97.43,94.65,,,,,,
300,92.82,93.04,97.95,93.97,,,,,,
301,92.81,92.59,97.75,93.77,,,,,,
302,93.05,93.11,97.55,93.26,,,,,,
303,93.01,92.78,97.88,94.04,,,,,,
304,92.49,92.69,97.25,94.34,,,,,,
305,93.14,92.78,97.11,94.13,,,,,,
306,92.48,93.06,98.46,94.29,,,,,,
307,92.67,93.13,97.77,94.76,,,,,,
308,92.55,92.73,97.48,93.9,,,,,,
309,92.77,92.94,97.04,94.27,,,,,,
310,92.57,92.86,97.51,94.66,,,,,,
311,92.96,92.44,97.18,95,,,,,,
312,93.14,92.83,97.51,93.83,,,,,,
313,92.46,92.78,98.33,94.06,,,,,,
314,92.59,92.65,97.46,93.57,,,,,,
315,92.43,92.57,97.32,93.88,,,,,,
316,92.43,93.19,98.13,93.98,,,,,,
317,92.66,92.6,97.59,94.99,,,,,,
318,92.27,92.87,97.09,94.26,,,,,,
319,92.49,92.74,97.82,93.69,,,,,,
320,92.42,92.59,97.98,93.88,,,,,,
321,92.55,92.87,97.44,94.02,,,,,,
322,92.62,92.51,96.92,92.65,,,,,,
323,92.36,92.75,96.58,93.08,,,,,,
324,92.39,92.65,97.8,93.43,,,,,,
325,92.73,92.6,97.95,93.9,,,,,,
326,92.45,92.97,97.55,94.64,,,,,,
327,92.57,92.65,97.76,94.63,,,,,,
328,92.46,92.45,98.45,95.12,,,,,,
329,92.54,92.92,97.55,94.66,,,,,,
330,92.44,92.49,97.44,93.33,,,,,,
331,92.32,92.87,97.76,94.12,,,,,,
332,92.18,92.65,97.28,93.86,,,,,,
333,92.52,92.72,97.61,94.1,,,,,,
334,92.44,92.78,97.71,92.52,,,,,,
335,92.53,92.75,97.87,94.19,,,,,,
336,92.75,92.78,97.43,93.76,,,,,,
337,92.24,92.59,97.23,94.97,,,,,,
338,92.54,92.9,97.85,94.52,,,,,,
339,92.59,92.72,97.72,93.79,,,,,,
340,92.46,92.75,97.65,93.55,,,,,,
341,92.47,92.58,98.31,94.74,,,,,,
342,92.41,92.29,97.14,94.33,,,,,,
343,92.76,92.74,98,92.86,,,,,,
344,92.74,92.74,97.88,94.54,,,,,,
345,92.28,92.94,97.2,94.25,,,,,,
346,92.61,92.54,97.41,93.79,,,,,,
347,92.37,92.5,98.17,93.86,,,,,,
348,92.54,92.64,97.89,94.03,,,,,,
349,92.42,92.5,97.8,93.98,,,,,,
350,92.57,92.64,98.13,94,,,,,,
351,92.56,92.49,97.93,93.91,,,,,,
352,92.54,92.37,97.69,93.77,,,,,,
353,92.7,92.79,97.47,94.95,,,,,,
354,92.22,92.84,98.01,94.63,,,,,,
355,92.69,92.78,98.56,94.66,,,,,,
356,92.7,92.7,97.21,93.66,,,,,,
357,92.7,92.78,97.58,94.25,,,,,,
358,92.81,93.13,97.8,93.86,,,,,,
359,92.73,92.97,97.43,94.55,,,,,,
360,92.27,92.75,98.33,94.49,,,,,,
361,92.6,92.6,98.08,94.63,,,,,,
362,92.15,92.64,98.3,93.89,,,,,,
363,92.17,92.63,97.47,94.42,,,,,,
364,92.22,92.76,97.86,94.44,,,,,,
365,92.37,92.61,98.4,93.55,,,,,,
366,92.25,92.43,97.8,94.64,,,,,,
367,92.36,92.54,98.29,93.79,,,,,,
368,92.45,92.59,96.87,93.76,,,,,,
369,92.36,92.57,97.79,94.5,,,,,,
370,92.29,92.41,97.93,94.21,,,,,,
371,92.58,92.75,97.36,93.14,,,,,,
372,92.52,92.83,98.98,93.38,,,,,,
373,92.43,92.78,97.72,93.88,,,,,,
374,92.54,92.63,97.41,94.11,,,,,,
375,92.47,92.69,99.12,93.55,,,,,,
376,92.32,92.54,97.89,93.99,,,,,,
377,92.26,93,97.96,93.9,,,,,,
378,92.31,92.46,97.08,94.16,,,,,,
379,92.23,92.34,97.49,93.22,,,,,,
380,92.57,92.64,98.13,93.47,,,,,,
381,92.44,92.72,97.37,94.29,,,,,,
382,92.36,92.59,97.57,94.02,,,,,,
383,92.18,92.34,97.65,93.96,,,,,,
384,92.36,92.64,97.23,94.05,,,,,,
385,92.58,92.55,97.59,92.74,,,,,,
386,92.28,92.84,98.5,92.49,,,,,,
387,92.47,92.49,97.38,93.84,,,,,,
388,92.51,92.7,97.73,94.38,,,,,,
389,92.32,92.83,97.92,94.86,,,,,,
390,92.42,92.89,98.36,94.26,,,,,,
391,92.17,92.35,97.22,94.42,,,,,,
392,92.57,92.39,97.04,94.88,,,,,,
393,92.29,92.7,97.69,94.39,,,,,,
394,92.57,92.54,97.95,94.59,,,,,,
395,92.4,92.75,97.48,93.83,,,,,,
396,92.45,92.57,98.38,93.6,,,,,,
